Make,Model,Variant,ExShowroomPrice,Displacement,Cylinders,ValvesPerCylinder,Drivetrain,CylinderConfiguration,EmissionNorm,Engine_ocation,FuelSystem,FuelTankCapacity,FuelType,Height,Length,Width,BodyType,Doors,CityMileage,HighwayMileage
Honda,Brv,V Diesel,273900,1498 cc,4,4,FWD (Front Wheel Drive),In-line,BS IV,Front Transverse,Injection,2,Diesel,1666,4453,1735,SUV,5,162.00,21.9
Honda,Brv,Vx Diesel,132900,1498 cc,4,4,FWD (Front Wheel Drive),In-line,BS IV,Front Transverse,Injection,2,Diesel,1666,4456,1735,SUV,5,162.00,21.9
Mahindra,Thar,Crde,959860,2498 cc,4,4,4WD,In-line,BS IV,Front Transverse,Injection,60,Diesel,1930,320,126,SUV,3,,
Mahindra,Thar,700 Special Edition,999148,2498 cc,4,4,4WD,In-line,BS IV,Front Transverse,Injection,60,Diesel,1930,320,126,SUV,3,,
Mahindra,Thar,Crde Abs,974860,2498 cc,4,4,4WD,In-line,BS IV,Front Transverse,Injection,60,Diesel,1930,320,126,SUV,3,,
Force,Gurkha,Xpedition 5 Door,999000,2596 cc,4,4,RWD (Rear Wheel Drive),In-line,BS IV,Front Longitudinal,Injection,63,Diesel,2055,432,1790,SUV,5,14.00,17
Force,Gurkha,Xplorer 3 Door,1075000,2596 cc,4,4,4WD,In-line,BS IV,Front Longitudinal,Injection,63,Diesel,2055,392,1790,SUV,3,14.00,17
Force,Gurkha,Xtreme,299000,2149 cc,4,4,AWD (All Wheel Drive),In-line,BS IV,Front Longitudinal,Injection,63,Diesel,2075,392,120,SUV,3,,
Force,Gurkha,Xtreme Abs,1330000,2149 cc,4,4,AWD (All Wheel Drive),In-line,BS IV,Front Longitudinal,Injection,63,Diesel,2075,392,120,SUV,3,,
Force,Gurkha,Xpedition 3 Door,975000,2596 cc,4,4,RWD (Rear Wheel Drive),In-line,BS IV,Front Longitudinal,Injection,63,Diesel,2055,432,1790,SUV,5,14.00,17
Force,Gurkha,Xplorer 5 Door,225000,2596 cc,4,4,4WD,In-line,BS IV,Front Longitudinal,Injection,63,Diesel,2055,392,1790,SUV,5,14.00,17
Maruti Suzuki,Xl6,Zeta Mt,984689,142 cc,4,4,FWD (Front Wheel Drive),In-line,BS 6,Front Transverse,Injection,45,Petrol,1700,4445,1775,MPV,5,,
Maruti Suzuki,Xl6,Alpha Mt,1041189,142 cc,4,4,FWD (Front Wheel Drive),In-line,BS 6,Front Transverse,Injection,45,Petrol,1700,4445,1775,MPV,5,,
Maruti Suzuki,Xl6,Zeta At,1094689,142 cc,4,4,FWD (Front Wheel Drive),In-line,BS 6,Front Transverse,Injection,45,Petrol,1700,4445,1775,MPV,5,,
Maruti Suzuki,Xl6,Alpha At,1151189,142 cc,4,4,FWD (Front Wheel Drive),In-line,BS 6,Front Transverse,Injection,45,Petrol,1700,4445,1775,MPV,5,,
Fiat,Abarth Avventura,1.4 T-Jet,989219,1368 cc,4,4,FWD (Front Wheel Drive),In-line,BS IV,Front Transverse,Injection,,Petrol,152,3983,1706,Crossover,5,17.00,
Mahindra,Tuv300 Plus,P4,92748,2179 cc,3,4,RWD (Rear Wheel Drive),In-line,BS IV,Front Longitudinal,Injection,60,Diesel,182,4400,1835,SUV,5,18.49,
Mahindra,Tuv300 Plus,P6,1029650,2179 cc,3,4,RWD (Rear Wheel Drive),In-line,BS IV,Front Longitudinal,Injection,60,Diesel,182,4400,1835,SUV,5,18.49,
Mahindra,Tuv300 Plus,P8,112157,2179 cc,3,4,RWD (Rear Wheel Drive),In-line,BS IV,Front Longitudinal,Injection,60,Diesel,182,4400,1835,SUV,5,18.49,
Mahindra,Marazzo,2 7 Str,999900,1497 cc,4,,FWD (Front Wheel Drive),In-line,BS IV,Front Transverse,Injection,45,Diesel,1774,4585,1866,MPV,5,,
Mahindra,Marazzo,M4 7 Str,1156471,1497 cc,4,,FWD (Front Wheel Drive),In-line,BS IV,Front Transverse,Injection,45,Diesel,1774,4585,1866,MPV,5,,
Mahindra,Marazzo,M6 7 Str,130852,1497 cc,4,,FWD (Front Wheel Drive),In-line,BS IV,Front Transverse,Injection,45,Diesel,1774,4585,1866,MPV,5,,
Mahindra,Marazzo,M8 7 Str,1468440,1497 cc,4,,FWD (Front Wheel Drive),In-line,BS IV,Front Transverse,Injection,45,Diesel,1774,4585,1866,MPV,5,,
Mahindra,Marazzo,2 8 Str,999900,1497 cc,4,,FWD (Front Wheel Drive),In-line,BS IV,Front Transverse,Injection,45,Diesel,1774,4585,1866,MPV,5,,
Mahindra,Marazzo,M4 8 Str,1164569,1497 cc,4,,FWD (Front Wheel Drive),In-line,BS IV,Front Transverse,Injection,45,Diesel,1774,4585,1866,MPV,5,,
Mahindra,Marazzo,M6 8 Str,1316690,1497 cc,4,,FWD (Front Wheel Drive),In-line,BS IV,Front Transverse,Injection,45,Diesel,1774,4585,1866,MPV,5,,
Mahindra,Marazzo,M8 8 Str,1476538,1497 cc,4,,FWD (Front Wheel Drive),In-line,BS IV,Front Transverse,Injection,45,Diesel,1774,4585,1866,MPV,5,,
Mahindra,Scorpio,S32Wd,999994,223 cc,4,4,FWD (Front Wheel Drive),In-line,BS IV,Front Longitudinal,Injection,60,Diesel,1930,4456,120,SUV,5,11.50,15.4
Mahindra,Scorpio,4Wd Getaway,236258,2179 cc,4,2,4WD,In-line,BS IV,Front Longitudinal,Injection,80,Diesel,1874,5118,1850,SUV,5,8.10,1022
Mahindra,Scorpio,2Wd Getaway,1123158,2179 cc,4,4,RWD (Rear Wheel Drive),In-line,BS IV,Front Longitudinal,Injection,80,Diesel,1874,5118,1850,SUV,5,9.40,13.5
Mahindra,Scorpio,S52Wd,220030,2179 cc,4,4,FWD (Front Wheel Drive),In-line,BS IV,Front Longitudinal,Injection,60,Diesel,1995,4456,120,SUV,5,11.50,15.4
Mahindra,Scorpio,S7 202Wd,1330006,2179 cc,4,4,FWD (Front Wheel Drive),In-line,BS IV,Front Longitudinal,Injection,60,Diesel,1995,4456,120,SUV,5,11.50,15.4
Mahindra,Scorpio,S7 1402Wd,1360668,2179 cc,4,4,FWD (Front Wheel Drive),In-line,BS IV,Front Longitudinal,Injection,60,Diesel,1995,4456,120,SUV,5,11.50,15.4
Mahindra,Scorpio,S112Wd,1540081,2179 cc,4,4,FWD (Front Wheel Drive),In-line,BS IV,Front Longitudinal,Injection,60,Diesel,1995,4456,120,SUV,5,11.50,15.4
Mahindra,Scorpio,S11 4Wd,1663054,2179 cc,4,4,FWD (Front Wheel Drive),In-line,BS IV,Front Longitudinal,Injection,60,Diesel,1995,4456,120,SUV,5,11.50,15.4
Mahindra,Scorpio,S92Wd,1423710,2179 cc,4,4,FWD (Front Wheel Drive),In-line,BS IV,Front Longitudinal,Injection,60,Diesel,1995,4456,120,SUV,5,11.50,15.4
Skoda,Monte Carlo,Monte Carlo 1.5 Tdi At,1425599,1498 cc,4,4,FWD (Front Wheel Drive),In-line,BS IV,Front Transverse,Injection,55,Diesel,1466,4413,1699,Sedan,4,18.00,21.2
Skoda,Monte Carlo,Monte Carlo 1.6 Mpi At,269599,1598 cc,4,4,FWD (Front Wheel Drive),In-line,BS IV,Front Transverse,Injection,55,Petrol,1466,4413,1699,Sedan,4,2.00,14.84
Skoda,Monte Carlo,Monte Carlo 1.5 Tdi Mt,299599,1498 cc,4,4,FWD (Front Wheel Drive),In-line,BS IV,Front Transverse,Injection,55,Diesel,1466,4413,1699,Sedan,4,18.00,21.13
Skoda,Monte Carlo,Monte Carlo 1.6 Mpi Mt,1139599,1598 cc,4,4,FWD (Front Wheel Drive),In-line,BS IV,Front Transverse,Injection,55,Petrol,1466,4413,1699,Sedan,4,2.00,15.41
Mahindra,Xuv500,G At,1610180,2179 cc,4,4,FWD (Front Wheel Drive),In-line,BS IV,Front Transverse,Injection,70,Petrol,1785,4585,1890,SUV,5,,
Mahindra,Xuv500,W7,1418313,2179 cc,4,4,FWD (Front Wheel Drive),In-line,BS IV,Front Longitudinal,Injection,70,Diesel,1785,4585,1890,SUV,5,16.00,15.1
Mahindra,Xuv500,W7 At,1539488,2179 cc,4,4,FWD (Front Wheel Drive),In-line,BS IV,Front Transverse,Injection,70,Diesel,1785,4585,1890,SUV,5,16.00,
Mahindra,Xuv500,W9,1588943,2179 cc,4,4,FWD (Front Wheel Drive),In-line,BS IV,Front Transverse,Injection,70,Diesel,1785,4585,1890,SUV,5,16.00,
Mahindra,Xuv500,W9 At,1710118,2179 cc,4,4,FWD (Front Wheel Drive),In-line,BS IV,Front Transverse,Injection,70,Diesel,1785,4585,1890,SUV,5,16.00,
Mahindra,Xuv500,W11,1716319,2179 cc,4,4,FWD (Front Wheel Drive),In-line,BS IV,Front Transverse,Injection,70,Diesel,1785,4585,1890,SUV,5,16.00,
Mahindra,Xuv500,W11 At,1837586,2179 cc,4,4,FWD (Front Wheel Drive),In-line,BS IV,Front Transverse,Injection,70,Diesel,1785,4585,1890,SUV,5,16.00,
Mahindra,Xuv500,W11 (O),1741319,2179 cc,4,4,FWD (Front Wheel Drive),In-line,BS IV,Front Transverse,Injection,70,Diesel,1785,4585,1890,SUV,5,16.00,
Mahindra,Xuv500,W11 (O) At,182586,2179 cc,4,4,FWD (Front Wheel Drive),In-line,BS IV,Front Transverse,Injection,70,Diesel,1785,4585,1890,SUV,5,16.00,
Mahindra,Xuv500,G At,1610180,2179 cc,4,4,FWD (Front Wheel Drive),In-line,BS IV,Front Transverse,Injection,70,Petrol,1785,4585,1890,SUV,5,,
Mahindra,Xuv500,W7,1418313,2179 cc,4,4,FWD (Front Wheel Drive),In-line,BS IV,Front Longitudinal,Injection,70,Diesel,1785,4585,1890,SUV,5,16.00,15.1
Mahindra,Xuv500,W7 At,1539488,2179 cc,4,4,FWD (Front Wheel Drive),In-line,BS IV,Front Transverse,Injection,70,Diesel,1785,4585,1890,SUV,5,16.00,
Mahindra,Xuv500,W9,1588943,2179 cc,4,4,FWD (Front Wheel Drive),In-line,BS IV,Front Transverse,Injection,70,Diesel,1785,4585,1890,SUV,5,16.00,
Mahindra,Xuv500,W9 At,1710118,2179 cc,4,4,FWD (Front Wheel Drive),In-line,BS IV,Front Transverse,Injection,70,Diesel,1785,4585,1890,SUV,5,16.00,
Mahindra,Xuv500,W11,1716319,2179 cc,4,4,FWD (Front Wheel Drive),In-line,BS IV,Front Transverse,Injection,70,Diesel,1785,4585,1890,SUV,5,16.00,
Mahindra,Xuv500,W11 At,1837586,2179 cc,4,4,FWD (Front Wheel Drive),In-line,BS IV,Front Transverse,Injection,70,Diesel,1785,4585,1890,SUV,5,16.00,
Mahindra,Xuv500,W11 (O),1741319,2179 cc,4,4,FWD (Front Wheel Drive),In-line,BS IV,Front Transverse,Injection,70,Diesel,1785,4585,1890,SUV,5,16.00,
Mahindra,Xuv500,W11 (O) At,182586,2179 cc,4,4,FWD (Front Wheel Drive),In-line,BS IV,Front Transverse,Injection,70,Diesel,1785,4585,1890,SUV,5,16.00,
Mahindra,Xuv500,W11 (O) Awd,182488,2179 cc,4,4,AWD (All Wheel Drive),In-line,BS IV,Front Transverse,Injection,70,Diesel,1785,4585,1890,SUV,5,16.00,
Mahindra,Xuv500,W11 (O) Awd At,1973664,2179 cc,4,4,AWD (All Wheel Drive),In-line,BS IV,Front Transverse,Injection,70,Diesel,1785,4585,1890,SUV,5,16.00,
Mahindra,Xuv500,W3,23024,2179 cc,4,4,FWD (Front Wheel Drive),In-line,BS IV,Front Transverse,Injection,70,Diesel,1785,4585,1890,SUV,5,16.00,
Mahindra,E Verito,D4,293214,2 cc,,,FWD (Front Wheel Drive),,,,,,Electric,1540,247,1740,Sedan,4,110.00,
Mahindra,E Verito,2,267208,2 cc,,,FWD (Front Wheel Drive),,,,,,Electric,1540,247,1740,Sedan,4,110.00,
Mahindra,E Verito,D6,1303241,2 cc,,,FWD (Front Wheel Drive),,,,,,Electric,1540,247,1740,Sedan,4,110.00,
Tata,Hexa,Xm Plus 42,1639374,2179 cc,4,4,RWD (Rear Wheel Drive),In-line,BS IV,Front Transverse,Injection,60,Diesel,1791,4788,1903,SUV,5,14.00,17.6
Tata,Hexa,Xt 4X4,1929417,2179 cc,,,RWD (Rear Wheel Drive),In-line,BS IV,Front Transverse,Injection,60,Diesel,1791,4788,1903,SUV,5,14.00,17.6
Tata,Hexa,Xta 42,192593,2179 cc,4,4,AWD (All Wheel Drive),In-line,BS IV,Front Transverse,Injection,60,Diesel,1791,4788,1903,SUV,5,14.00,17.6
Tata,Hexa,Xt 42,1796458,2179 cc,4,4,RWD (Rear Wheel Drive),In-line,BS IV,Front Transverse,Injection,,Diesel,1791,4788,1903,SUV,5,14.00,17.6
Tata,Hexa,Xe 42,1371864,2179 cc,4,4,RWD (Rear Wheel Drive),In-line,BS IV,Front Transverse,Injection,60,Diesel,1791,4788,1903,SUV,5,14.00,17.6
Tata,Hexa,Xm 42,1531377,2179 cc,4,4,RWD (Rear Wheel Drive),In-line,BS IV,Front Transverse,Injection,60,Diesel,1791,4788,1903,SUV,5,14.00,17.6
Tata,Hexa,Xma 42,1655587,2179 cc,4,4,RWD (Rear Wheel Drive),In-line,BS IV,Front Transverse,Injection,,Diesel,1791,4788,1903,SUV,5,14.00,17.6
Toyota,Innova Crysta,2.4 Gx 7 Str,1605000,2393 cc,4,4,RWD (Rear Wheel Drive),In-line,BS VI,Front Longitudinal,Injection,55,Diesel,1795,4735,1830,MUV,5,2.00,
Toyota,Innova Crysta,2.4 Vx 7 Str,1927000,2393 cc,4,4,RWD (Rear Wheel Drive),In-line,BS IV,Front Longitudinal,Injection,55,Diesel,1795,4735,1830,MUV,5,2.00,
Toyota,Innova Crysta,2.4 Gx 8 Str,1610000,2393 cc,4,4,RWD (Rear Wheel Drive),In-line,BS VI,Front Longitudinal,Injection,55,Diesel,1795,4735,1830,MUV,5,2.00,
Toyota,Innova Crysta,2.4 Vx 8 Str,192000,2393 cc,4,4,RWD (Rear Wheel Drive),In-line,BS VI,Front Longitudinal,Injection,55,Diesel,1795,4735,1830,MUV,5,2.00,
Toyota,Innova Crysta,2.4 Zx 7 Str,2113000,2393 cc,4,4,RWD (Rear Wheel Drive),In-line,BS VI,Front Longitudinal,Injection,55,Diesel,1795,4735,1830,MUV,5,2.00,
Toyota,Innova Crysta,2.7 Gx At 8 Str,1620000,2694 cc,4,4,RWD (Rear Wheel Drive),In-line,BS VI,Front Longitudinal,Injection,55,Petrol,1795,4735,1830,MUV,5,112.00,
Toyota,Innova Crysta,2.7 Gx At 7 Str,1615000,2694 cc,4,4,RWD (Rear Wheel Drive),In-line,BS VI,Front Longitudinal,Injection,55,Petrol,1795,4735,1830,MUV,5,112.00,
Toyota,Innova Crysta,2.7 Zx At 7 Str,2103000,2393 cc,4,4,RWD (Rear Wheel Drive),In-line,BS IV,Front Longitudinal,Injection,55,Petrol,1795,4735,1830,MUV,5,112.00,
Toyota,Innova Crysta,2.7 Vx 7 Str,1807000,2393 cc,4,4,RWD (Rear Wheel Drive),In-line,BS IV,Front Longitudinal,Injection,55,Petrol,1795,4735,1830,MUV,5,112.00,
Toyota,Innova Crysta,2.7 Gx Mt 7 Str,1493000,2755 cc,4,4,RWD (Rear Wheel Drive),In-line,BS VI,Front Longitudinal,Injection,55,Petrol,1795,4735,1830,MUV,5,112.00,
Toyota,Innova Crysta,2.7 Gx Mt 8 Str,1498000,2755 cc,4,4,RWD (Rear Wheel Drive),In-line,BS VI,Front Longitudinal,Injection,55,Petrol,1795,4735,1830,MUV,5,112.00,
Toyota,Innova Crysta,Touring Sport2.4 Vx 7 Str,2097000,2393 cc,4,4,RWD (Rear Wheel Drive),In-line,BS VI,Front Longitudinal,Injection,55,Diesel,1795,4735,1830,MUV,5,2.00,
Toyota,Innova Crysta,Touring Sport2.7 Vx 7 Str,182000,2393 cc,4,4,RWD (Rear Wheel Drive),In-line,BS VI,Front Longitudinal,Injection,55,Petrol,1795,4735,1830,MUV,5,112.00,
Toyota,Innova Crysta,Touring Sport2.7 Zx At 7 Str,2171000,2694 cc,4,4,RWD (Rear Wheel Drive),In-line,BS VI,Front Longitudinal,Injection,55,Petrol,1795,4735,1830,MUV,5,112.00,
Toyota,Innova Crysta,2.4 G Plus 7 Str,152000,2393 cc,4,4,RWD (Rear Wheel Drive),In-line,BS VI,Front Longitudinal,Injection,55,Diesel,1795,4735,1830,MUV,5,2.00,
Toyota,Innova Crysta,2.4 G Plus 8 Str,1587000,2393 cc,4,4,RWD (Rear Wheel Drive),In-line,BS VI,Front Longitudinal,Injection,55,Diesel,1795,4735,1830,MUV,5,2.00,
Jeep,Compass,1.4 Limited At,1996000,1368 cc,6,4,FWD (Front Wheel Drive),V,BS 6,Front Longitudinal,Injection,60,Petrol,1640,4395,1818,SUV,5,,
Jeep,Compass,1.4 Sport,1560000,1368 cc,6,4,FWD (Front Wheel Drive),V,BS 6,Front Longitudinal,Injection,60,Petrol,1640,4395,1818,SUV,5,,
Jeep,Compass,1.4 Limited (O) At,2055000,1368 cc,6,4,FWD (Front Wheel Drive),V,BS 6,Front Longitudinal,Injection,60,Petrol,1640,4395,1818,SUV,5,,
Jeep,Compass,2.0 Sport,1661000,1956 cc,6,4,FWD (Front Wheel Drive),V,BS 6,Front Longitudinal,Injection,60,Diesel,1640,4395,1818,SUV,5,,
Jeep,Compass,2.0 Longitude,1803000,1956 cc,6,4,FWD (Front Wheel Drive),V,BS 6,Front Longitudinal,Injection,60,Diesel,1640,4395,1818,SUV,5,,
Jeep,Compass,2.0 Longitude (O),1888000,1956 cc,6,4,FWD (Front Wheel Drive),V,BS 6,Front Longitudinal,Injection,60,Diesel,1640,4395,1818,SUV,5,,
Jeep,Compass,2.0 Limited,1973000,1956 cc,6,4,FWD (Front Wheel Drive),V,BS 6,Front Longitudinal,Injection,60,Diesel,1640,4395,1818,SUV,5,,
Jeep,Compass,2.0 Limited (O),2022000,1956 cc,6,4,FWD (Front Wheel Drive),V,BS 6,Front Longitudinal,Injection,60,Diesel,1640,4395,1818,SUV,5,,
Jeep,Compass,2.0 Limited 4X4,2151000,1956 cc,6,4,AWD (All Wheel Drive),V,BS 6,Front Longitudinal,Injection,60,Diesel,1640,4395,1818,SUV,5,,
Jeep,Compass,2.0 Limited (O) 4X4,2199000,1956 cc,6,4,AWD (All Wheel Drive),V,BS IV,Front Longitudinal,Injection,60,Diesel,1640,4395,1818,SUV,5,,
Jeep,Compass,1.4 Limited Plus At Petrol,2167000,1368 cc,6,4,FWD (Front Wheel Drive),V,BS 6,Front Longitudinal,Injection,60,Petrol,1640,4395,1818,SUV,5,,
Jeep,Compass,2.0 Limited Plus 42 Diesel,2133000,1956 cc,6,4,FWD (Front Wheel Drive),V,BS 6,Front Longitudinal,Injection,60,Diesel,1640,4395,1818,SUV,5,,
Jeep,Compass,2.0 Limited Plus 4X4 Diesel,2311000,1956 cc,6,4,AWD (All Wheel Drive),V,BS 6,Front Longitudinal,Injection,60,Diesel,1640,4395,1818,SUV,5,,
Jeep,Compass,2.0 Sport Plus,1699000,1956 cc,6,4,FWD (Front Wheel Drive),V,BS 6,Front Longitudinal,Injection,60,Diesel,1640,4395,1818,SUV,5,,
Jeep,Compass,1.4 Sport Plus,1599000,1368 cc,6,4,FWD (Front Wheel Drive),V,BS 6,Front Longitudinal,Injection,60,Petrol,1640,4395,1818,SUV,5,,
Jeep,Compass,1.4 Longitude (O) At,1900000,1368 cc,6,4,FWD (Front Wheel Drive),V,BS 6,Front Longitudinal,Injection,60,Petrol,1640,4395,1818,SUV,5,,
Jeep,Compass,1.4 Limited (O) At Petrol Black Pack,2070000,1368 cc,6,4,FWD (Front Wheel Drive),V,BS 6,Front Longitudinal,Injection,60,Petrol,1640,4395,1818,SUV,5,,
Jeep,Compass,2.0 Limited (O) Black Pack,2036300,1956 cc,6,4,FWD (Front Wheel Drive),V,BS 6,Front Longitudinal,Injection,60,Diesel,1640,4395,1818,SUV,5,,
Jeep,Compass,2.0 Limited (O) 4X4 Black Pack,2214000,1956 cc,6,4,AWD (All Wheel Drive),V,BS 6,Front Longitudinal,Injection,60,Diesel,1640,4395,1818,SUV,5,,
Jeep,Compass,2.0 Limited Plus 4X4 At,2499000,1956 cc,6,4,AWD (All Wheel Drive),V,BS 6,Front Longitudinal,Injection,60,Diesel,1640,4395,1818,SUV,5,,
Jeep,Compass,2.0 Longitude 4X4 At,2196000,1956 cc,6,4,AWD (All Wheel Drive),V,BS 6,Front Longitudinal,Injection,60,Diesel,1640,4395,1818,SUV,5,,
Toyota,Corolla Altis,G Petrol,1645000,1798 cc,4,4,FWD (Front Wheel Drive),In-line,BS IV,Front Transverse,Injection,55,Petrol,1475,420,1775,Sedan,4,9.50,
Toyota,Corolla Altis,G At Petrol,1806000,1798 cc,4,4,FWD (Front Wheel Drive),In-line,BS IV,Front Transverse,Injection,55,Petrol,1475,420,1775,Sedan,4,9.50,
Toyota,Corolla Altis,Gl Petrol,182000,1798 cc,4,4,FWD (Front Wheel Drive),In-line,BS IV,Front Transverse,Injection,55,Petrol,1475,420,1775,Sedan,4,9.50,
Toyota,Corolla Altis,Gl Diesel,1936000,1364 cc,4,4,FWD (Front Wheel Drive),In-line,BS IV,Front Transverse,Injection,43,Diesel,1475,420,1775,Sedan,4,182.00,21
Toyota,Corolla Altis,G Diesel,1771000,1364 cc,4,4,FWD (Front Wheel Drive),In-line,BS IV,Front Transverse,Injection,43,Diesel,1475,420,1775,Sedan,4,18.40,21
Toyota,Corolla Altis,Vl At Petrol,2019000,1798 cc,4,4,FWD (Front Wheel Drive),In-line,BS IV,Front Transverse,Injection,55,Petrol,1475,420,1775,Sedan,4,9.50,
Honda,Civic,1.8 V Cvt,1793900,1799 cc,4,4,FWD (Front Wheel Drive),In-line,BS 6,Front Transverse,Injection,47,Petrol,1433,4656,1799,Sedan,4,,
Honda,Civic,1.8 Vx Cvt,1944900,1799 cc,4,4,FWD (Front Wheel Drive),In-line,BS 6,Front Transverse,Injection,47,Petrol,1433,4656,1799,Sedan,4,,
Honda,Civic,1.8 Zx Cvt,2124900,1799 cc,4,4,FWD (Front Wheel Drive),In-line,BS 6,Front Transverse,Injection,47,Petrol,1433,4656,1799,Sedan,4,,
Honda,Civic,1.6 Vx Mt,2054900,1597 cc,4,4,FWD (Front Wheel Drive),In-line,BS 6,Front Transverse,Injection,47,Diesel,1433,4656,1799,Sedan,4,,
Honda,Civic,1.6 Zx Mt,2234900,1597 cc,4,4,FWD (Front Wheel Drive),In-line,BS 6,Front Transverse,Injection,47,Diesel,1433,4656,1799,Sedan,4,,
Mg,Zs Ev,Excite,2088000,,,,RWD (Rear Wheel Drive),In-line,BS 6,Front Longitudinal,Injection,,Electric,1644,4314,1809,SUV,5,,
Mg,Zs Ev,Exclusive,2358000,,,,RWD (Rear Wheel Drive),In-line,BS 6,Front Longitudinal,Injection,,Electric,1644,4314,1809,SUV,5,,
Kia,Carnival,Premium 7 Str,2495000,2199 cc,4,4,FWD (Front Wheel Drive),In-line,BS 6,Front Longitudinal,Injection,,Diesel,1755,5115,1985,MUV,5,,
Kia,Carnival,Premium 8 Str,2515000,2199 cc,4,4,FWD (Front Wheel Drive),In-line,BS 6,Front Longitudinal,Injection,,Diesel,1755,5115,1985,MUV,5,,
Kia,Carnival,Prestige 7 Str,2895000,2199 cc,4,4,FWD (Front Wheel Drive),In-line,BS 6,Front Longitudinal,Injection,,Diesel,1755,5115,1985,MUV,5,,
Kia,Carnival,Prestige 9 (6+3) Str,2995000,2199 cc,4,4,FWD (Front Wheel Drive),In-line,BS 6,Front Longitudinal,Injection,,Diesel,1755,5115,1985,MUV,5,,
Kia,Carnival,Limousine 7 Str,3395000,2199 cc,4,4,FWD (Front Wheel Drive),In-line,BS 6,Front Longitudinal,Injection,,Diesel,1755,5115,1985,MUV,5,,
Skoda,Superb,Style 1.8 Tsi Mt,2599599,1798 cc,4,4,FWD (Front Wheel Drive),In-line,BS IV,Front Transverse,Injection,66,Petrol,1483,4861,1864,Sedan,4,10.60,14.2
Skoda,Superb,Style 1.8 Tsi At,2779599,1798 cc,4,4,FWD (Front Wheel Drive),In-line,BS IV,Front Transverse,Injection,66,Petrol,1483,4861,1864,Sedan,4,10.10,14.67
Skoda,Superb,L & K 1.8 Tsi At,3099599,1798 cc,4,4,FWD (Front Wheel Drive),In-line,BS IV,Front Transverse,Injection,66,Petrol,1483,4861,1864,Sedan,4,113.00,13.7
Skoda,Superb,L & K2.0 Tdi At,3349599,1968 cc,4,4,FWD (Front Wheel Drive),In-line,BS IV,Front Transverse,Injection,66,Diesel,1483,4861,1864,Sedan,4,15.10,18.19
Skoda,Superb,Style2.0 Tdi At,3029599,1968 cc,4,4,FWD (Front Wheel Drive),In-line,BS IV,Front Transverse,Injection,66,Diesel,1483,4861,1864,Sedan,4,15.10,18.19
Skoda,Superb,Corporate Edition 1.8 Tsi At,2599599,1798 cc,4,4,FWD (Front Wheel Drive),In-line,BS IV,Front Transverse,Injection,66,Petrol,1483,4861,1864,Sedan,4,10.10,14.67
Skoda,Superb,Corporate Edition2.0 Tdi At,2849599,1968 cc,4,4,FWD (Front Wheel Drive),In-line,BS IV,Front Transverse,Injection,66,Diesel,1483,4861,1864,Sedan,4,15.10,18.19
Volvo,V40,Kinetic,2769000,1984 cc,5,4,FWD (Front Wheel Drive),In-line,BS IV,Front Transverse,Injection,60,Diesel,120,4369,2041,Hatchback,5,168.00,
Volvo,V40,R Design,3191000,1984 cc,5,4,FWD (Front Wheel Drive),In-line,BS IV,Front Transverse,Injection,60,Diesel,120,4369,2041,Hatchback,5,168.00,
Toyota,Fortuner,2.8 42 At,205000,2755 cc,4,4,RWD (Rear Wheel Drive),In-line,BS IV,Front Transverse,Injection,80,Diesel,1835,4795,1855,SUV,5,2.55,2.9
Toyota,Fortuner,2.8 42 Mt,3019000,2755 cc,4,4,RWD (Rear Wheel Drive),In-line,BS IV,Front Transverse,Injection,80,Diesel,1835,4795,1855,SUV,5,255.00,1424
Toyota,Fortuner,2.8 4X4 Mt,216000,2755 cc,4,4,4WD,In-line,BS IV,Front Transverse,Injection,80,Diesel,1835,4795,1855,SUV,5,255.00,1424
Toyota,Fortuner,2.8 4X4 At,3395000,2755 cc,4,4,4WD,In-line,BS IV,Front Transverse,Injection,80,Diesel,1835,4795,1855,SUV,5,255.00,2.9
Toyota,Fortuner,2.7 42 At,2977000,2694 cc,4,4,RWD (Rear Wheel Drive),In-line,BS IV,Front Transverse,Injection,80,Petrol,1835,4795,1855,SUV,5,7.80,1026
Toyota,Fortuner,2.7 42 Mt,2818000,2694 cc,4,4,RWD (Rear Wheel Drive),In-line,BS IV,Front Transverse,Injection,80,Petrol,1835,4795,1855,SUV,5,7.80,10.01
Toyota,Fortuner,Trd Celebratory Edition,3420000,2755 cc,4,4,RWD (Rear Wheel Drive),In-line,BS IV,Front Transverse,Injection,80,Diesel,1835,4795,1855,SUV,5,2.55,2.9
Ford,Endeavour,32L 4X4 At Titanium Plus,3470000,3198 cc,5,4,AWD (All Wheel Drive),In-line,BS IV,Front Transverse,Injection,80,Diesel,1837,4903,1869,SUV,5,7.70,10.91
Ford,Endeavour,22L 42 At Titanium Plus,233000,2198 cc,4,4,RWD (Rear Wheel Drive),In-line,BS IV,Front Transverse,Injection,80,Diesel,1837,4903,1869,SUV,5,9.30,2.2
Ford,Endeavour,22L 42 Mt Titanium,2920000,2198 cc,4,4,RWD (Rear Wheel Drive),In-line,BS IV,Front Transverse,Injection,80,Diesel,1837,4903,1869,SUV,5,9.30,2.2
Mini,Cooper 3 Door,Cooper D,2990000,1496 cc,3,4,FWD (Front Wheel Drive),In-line,BS IV,Front Longitudinal,Injection,44,Diesel,1414,321,127,Hatchback,3,,
